sn	sess	chordID	num_trials	accuracy	num_fingers	MD	MT	RT	ET	MD_std	MT_std	RT_std	ET_std	diff_force_f1	diff_force_f2	diff_force_f3	diff_force_f4	diff_force_f5	force_f1	force_f2	force_f3	force_f4	force_f5	force_e1	force_e2	force_e3	force_e4	force_e5
 8	4	11222	5	  1	5	   1.302818	      610	    207.2	    817.2	  0.4171009	 291.69505	140.51761	  420.199	     2.94552	      3.0489	   -3.83834	    -2.61652	    -2.14112	    -1.15434	    -0.74609	    3.494166	     1.89826	     2.14076	       1.7912	      2.30284	   -0.3441994	    -0.718266	 -0.000415538
 8	4	12122	4	0.8	5	   1.505112	     1331	    262.5	   1593.5	  0.9479739	 1282.6156	183.76343	1444.2367	     2.74725	    -3.35175	   4.587725	   -2.384725	    -1.82615	   -0.998515	    3.351425	  -0.7450788	      2.0881	     1.82515	     1.748775	-0.0002930775	      3.84261	     -0.29667	 -0.000998245
 8	4	12212	5	  1	5	   1.667202	   1091.6	    310.4	     1402	  0.6483103	 776.39346	121.19736	878.45091	     3.23286	    -3.71454	   -4.29562	      1.7113	    -2.55882	     -1.7229	      3.7149	    5.080728	   -0.837104	     2.55948	      1.50996	  0.000327796	     0.785113	     0.874198	  0.000672658
 8	4	12221	5	  1	5	   0.420898	    555.6	    265.2	    820.8	  0.2852668	 347.54395	  165.146	492.73238	     3.42032	    -2.84444	   -3.38346	    -2.07018	     1.73632	    -1.57596	     2.84378	    2.586922	     1.50468	      -0.285	      1.84438	  -0.00065713	   -0.7965034	    -0.565514	       1.4513
 8	4	21122	5	  1	5	   0.814298	    754.8	    250.4	   1005.2	  0.4252019	 387.89071	148.68356	 467.1565	    -3.94302	     2.40494	    2.88768	     -1.8377	    -1.97154	     3.94314	   -0.557728	  -0.6815808	     1.45954	     1.97082	 0.0001774376	       1.8473	       2.2061	    -0.378178	 -0.000688924
 8	4	21212	5	  1	5	    1.50984	   1876.8	      458	   2334.8	  0.5682531	 798.06466	305.84964	649.42682	    -4.27626	     2.80446	   -4.20424	     1.66848	    -2.76828	      4.2086	   -0.624996	     4.54161	   -0.739326	     2.76836	    -0.067554	       2.1795	    0.3373484	     0.929124	 0.0001063064
 8	4	21221	5	  1	5	    1.67428	   1335.6	    526.8	   1862.4	   0.606526	 420.14617	261.14211	352.65961	    -3.20394	     2.85596	   -3.91886	    -2.69084	     2.68462	     3.20388	   -0.868066	    4.638208	       2.169	   -0.521584	 -0.000154922	      1.98792	    0.7193766	    -0.521838	      2.16302
 8	4	22112	5	  1	5	    2.98398	     3942	    371.6	   4313.6	  0.8120228	 2299.4678	262.09311	2409.9022	    -3.54552	    -3.45988	    3.41932	     2.24448	    -2.83498	      3.5455	     3.97538	 -0.07548714	    -1.13846	       2.835	-0.0001103606	    0.5154881	     3.343826	     1.106026	  6.97948e-05
 8	4	22121	5	  1	5	    1.79306	    986.4	    321.2	   1307.6	   0.190992	 362.17786	157.26157	444.81996	    -2.86716	      -4.111	    3.75958	    -2.41306	     2.13362	     2.71058	     4.11048	  -0.8429622	      1.8391	    -0.30028	     -0.15659	 -0.000500614	     2.916634	     -0.57398	      1.83334
 8	4	22211	5	  1	5	    2.31246	   2652.8	      348	   3000.8	   0.794048	 1687.0777	231.50378	1660.0769	    -2.59142	    -3.62282	   -3.46406	     1.71136	     2.41934	     2.56004	     3.61968	    4.033034	   -0.815186	   -0.537262	   -0.0314032	   -0.0031834	    0.5689776	     0.896144	      1.88206
 8	4	12222	5	  1	5	   0.804042	      690	    276.4	    966.4	  0.3996383	 270.24803	216.08054	450.97539	     4.14806	    -2.91692	   -3.31006	     -2.1414	    -1.62676	    -1.35352	      2.9175	    2.937654	     1.57666	     1.61938	      2.79454	  0.000603282	   -0.3723784	    -0.564754	  -0.00737918
 8	4	21222	5	  1	5	    1.02797	    751.2	    231.6	    982.8	  0.5043189	 534.49715	128.40872	662.23953	    -2.85556	     2.37128	    -3.1359	    -2.70746	    -2.24484	     2.78792	   -0.625242	     3.42119	      2.3311	     2.24502	   -0.0675792	      1.74608	    0.2853016	    -0.376336	 0.0002080514
 8	4	22122	5	  1	5	    0.79656	    582.8	    180.4	    763.2	  0.2432688	 273.46151	53.054689	319.36374	     -2.9339	    -3.51966	    3.55748	     -2.2628	     -1.9645	     2.93396	      3.5197	  -0.9725702	     1.58996	     1.96438	  -4.5284e-05	   4.8718e-06	     2.584928	    -0.672828	-7.241158e-05
 8	4	22212	5	  1	5	   1.191968	    571.2	    260.4	    831.6	  0.7166714	 222.34478	171.24485	338.47127	    -4.11356	    -3.52522	   -3.49064	     1.83108	     -2.6748	     4.04594	      3.5252	    4.498362	   -0.813552	     2.67494	   -0.0674918	 -4.63072e-05	     1.007721	     1.017546	 0.0001327682
 8	4	22221	5	  1	5	   0.815466	    657.2	      236	    893.2	   0.387914	 394.71154	66.136223	410.40858	    -3.34742	    -4.66986	   -2.56612	    -2.04704	      2.7148	     3.17678	     4.53308	    2.676298	     1.24864	   -0.675822	     -0.17075	    -0.136794	    0.1101656	    -0.798404	        2.039
 8	4	22222	5	  1	5	    1.18897	     1014	      344	     1358	  0.3607513	 252.81218	224.44598	411.60175	     -3.0201	    -4.17792	    -2.9981	     -1.9834	    -2.34624	        2.94	     4.17782	    4.423268	     1.27952	     2.34574	    -0.080161	-0.0001199506	     1.425186	    -0.703878	 -0.000560762
 9	1	19999	5	  1	1	 0.02191312	     44.4	    171.2	    215.6	 0.01770552	 34.710229	184.54593	213.68856	     2.61598	  -0.0063464	 -0.1099302	   -0.218172	   0.0432694	    -2.09806	   0.0061342	   0.1649146	  -0.0256138	   -0.224296	     0.517926	 -0.000256922	   0.05497033	    -0.243776	    -0.181008
 9	1	91999	5	  1	1	 0.05456832	    144.8	    161.2	      306	  0.1020313	 256.12731	289.07992	 545.0578	    -0.35483	     2.54446	  -0.058723	   -0.200765	    0.442232	   0.1219066	    -0.75527	    0.244648	   0.0394088	   -0.243296	    -0.232926	      1.78918	    0.1859143	     -0.16134	     0.198922
 9	1	99199	5	  1	1	  0.0132636	     94.4	      176	    270.4	 0.02121164	 140.72242	193.84014	197.79484	 -0.03305096	    0.141466	    2.91364	    0.314028	  -0.1313458	   -0.061738	   -0.141788	  -0.6981936	   -0.226686	   0.1309732	   -0.0948238	 -0.000400152	     2.215456	     0.087329	 -0.000361436
 9	1	99919	5	  1	1	  0.1436252	    246.4	    215.6	      462	 0.06960359	 161.12976	207.34705	207.89901	    0.135682	  -0.1405712	  0.1422174	     1.63966	    0.390772	   -0.277882	   0.0793716	   0.1107514	   -0.621792	   -0.200452	    -0.142212	   -0.0611418	    0.2529929	      1.01786	    0.1902828
 9	1	99991	5	  1	1	   0.157593	    150.8	    194.8	    345.6	   0.256841	 167.02455	305.21337	470.91698	     0.49086	 -0.01057404	  0.1477208	  -0.4565367	     1.65936	    -1.14304	   -0.331512	  0.01326083	  -0.1595776	    -0.73758	    -0.652248	    -0.342126	     0.160983	    -0.616102	     0.921758
 9	1	29999	5	  1	1	 0.01089456	     35.6	      222	    257.6	0.004609203	 6.2289646	235.48673	237.93024	     -3.0154	   0.0465886	  0.1775714	    0.032155	  -0.0064518	     2.62686	  -0.0466746	 -0.06324504	 -0.00345994	  0.00626794	    -0.388548	-0.0001658458	    0.1143265	   0.02865772	-0.0001502561
 9	1	92999	5	  1	1	  0.0544804	    198.4	    227.6	      426	 0.05513101	 192.95284	78.846687	 244.1393	    0.209074	    -2.58318	   0.258434	    0.475764	   0.1371012	   -0.633136	      2.5827	   -0.355392	   -0.521458	     -0.3728	    -0.424098	 -0.000461898	  -0.09697524	    -0.045717	    -0.235678
 9	1	99299	5	  1	1	 0.03200594	       62	      266	      328	 0.02607509	 13.928388	110.42645	109.98182	   -0.421856	  -0.1406023	   -2.75474	   0.0903268	    0.177789	    0.056912	   0.1408896	    2.754084	  -0.0855954	  -0.0545733	    -0.365018	  0.000295694	-0.0007277436	   0.00471026	    0.1232238
 9	1	99929	5	  1	1	  0.2224488	    135.2	    143.2	    278.4	  0.4515916	 163.85725	147.87562	309.90127	    0.562148	    0.211035	  -0.575028	     -1.7206	   -0.241286	 -0.06665904	    -0.14219	   0.5422558	     1.44652	   -0.309886	       0.4955	    0.0688642	    -0.032778	    -0.274086	    -0.551224
 9	1	99992	5	  1	1	   0.275043	    293.6	    230.4	      524	   0.565097	 504.70268	129.99538	632.52668	   -0.844524	 -0.08460696	   0.530922	   -0.380504	    -1.91754	    0.601538	  0.07598528	 -0.04584699	    0.154816	     1.23992	    -0.242986	  -0.00859232	    0.4850612	   -0.2256934	    -0.677608
 9	1	11999	5	  1	2	  0.3183868	      374	    356.4	    730.4	  0.2204868	 361.56051	276.90215	405.81375	     2.39344	     3.26052	   0.510322	    -0.43629	   -0.211502	    -1.07402	   -0.514902	 -0.08358942	     0.31175	   0.2112734	       1.3194	      2.74562	    0.4267522	    -0.124464	 -0.000190667
 9	1	19199	5	  1	2	    0.47924	    193.6	      266	    459.6	   0.577362	 197.76451	149.59278	339.05575	      2.7303	    -0.28865	    3.50088	   0.1257624	    -0.24856	     -1.2457	   0.2945934	  -0.9137852	  -0.0001658	   -0.222648	      1.48464	   0.00598064	      2.58714	    0.1256014	     -0.47124
 9	1	19919	5	  1	2	   0.634024	    730.8	    208.8	    939.6	  0.6768382	 1108.1513	206.26973	1309.5201	     2.95484	    0.365408	  0.2476724	     1.81464	   0.1193254	     -1.3059	   -0.285744	    0.117194	    -0.45347	    -0.17174	      1.64894	   0.07970718	     0.364864	      1.36116	  -0.05244098
 9	1	19991	5	  1	2	    0.20701	    256.8	    184.8	    441.6	 0.07323365	 178.62027	 230.1808	304.09012	     2.39152	    0.309852	   -0.34366	    -0.24422	     2.22202	    -1.10484	   -0.273436	   0.4551948	    0.532308	    -0.44772	       1.2867	   0.03642987	    0.1115346	     0.288084	       1.7743
 9	1	91199	5	  1	2	   0.104156	    128.4	    266.8	    395.2	 0.09180739	 125.03919	234.68532	 359.5931	  -0.0213052	     3.00016	    3.72926	   -0.318904	   -0.408906	   -0.568632	   -0.775892	  -0.7207066	   0.0354054	     0.22829	    -0.589846	      2.22428	     3.008542	     -0.28346	    -0.180648
 9	1	91919	5	  1	2	   0.862824	      744	    431.6	   1175.6	  0.7211789	 601.02745	193.74932	661.87975	   0.3154358	      2.6012	  -0.322542	     1.66172	   -0.376966	   -0.215212	    -0.51443	   0.7417898	   -0.532996	    0.376734	      0.10022	       2.0868	    0.4192554	      1.12875	-0.0001984116
 9	1	91991	5	  1	2	   1.206518	   1297.2	    326.4	   1623.6	  0.3178886	 598.44231	96.160283	567.27665	   -0.505682	     2.73756	 -0.3279884	  -0.2287114	      2.2066	    0.258016	   -0.661342	   0.4299508	    0.622416	    -0.43057	     -0.24767	      2.07626	    0.1019372	     0.393716	      1.77606
 9	1	99119	5	  1	2	  0.0883896	    121.2	    251.2	    372.4	 0.07041882	 111.54013	311.84804	339.29456	    0.249774	  0.06413528	    3.51692	     2.05698	    0.440644	     0.16973	    0.130238	   -0.736862	    -0.57816	   -0.267724	     0.419494	     0.194382	     2.780064	      1.47884	     0.172898
 9	1	99191	5	  1	2	   1.370898	     1190	    328.8	   1518.8	  0.4945079	 980.45602	171.68925	1037.6229	   0.5173306	  -0.2430978	    2.85492	   -0.274868	     1.99462	  -0.3901382	   0.3075624	  -0.2442036	    0.212163	    -0.54345	    0.1271832	   0.06445933	     2.610704	   -0.0626886	      1.45118
 9	1	99911	5	  1	2	  0.8115578	    597.6	    209.2	    806.8	   0.603362	 538.62492	195.41545	699.47781	    0.053153	    -0.17647	   0.117234	      1.6977	     2.69092	   0.2104654	   0.1679067	   0.1843559	   -0.137602	   -1.021072	     0.263632	   -0.0085215	    0.3015928	      1.56006	      1.66982
 9	1	12999	5	  1	2	    0.27935	      248	    217.2	    465.2	  0.1825219	 109.48973	141.32657	211.89431	     2.83806	    -3.03944	  -0.524514	 -0.01353108	    0.414402	    -1.85054	     3.03902	   0.1684648	  0.00362498	   -0.182874	     0.987508	 -0.000475486	    -0.356036	  -0.00989196	     0.231564
 9	1	19299	5	  1	2	  0.7884126	    989.6	    606.8	   1596.4	  0.7903306	 1076.1147	 1127.111	2138.8826	      2.4991	    0.139084	   -3.68984	   0.1477564	 -0.00024322	   -1.113456	   -0.003258	    3.689748	  -0.1581794	  0.00347064	      1.38566	    0.1357872	-0.0001376412	   -0.0104062	  0.003224724
 9	1	19929	4	0.8	2	  0.8077875	      753	      344	     1097	  0.2555536	 395.44911	238.01401	573.02589	     2.34875	   0.0287885	 -0.1763918	    -2.13385	   0.2907597	   -1.292975	 -0.08260375	   0.6854723	     1.83215	  -0.1574513	     1.055752	  -0.05374225	    0.5090457	   -0.3017025	    0.1333582
 9	1	19992	5	  1	2	   0.901912	   1042.8	    228.8	   1271.6	  0.6519096	  911.0956	233.69467	1134.1943	     2.57002	   0.2045769	   0.211438	   -0.133672	    -1.69818	   -1.029992	  -0.1430682	    0.411023	   0.2319098	    1.054644	      1.54002	   0.06151202	    0.6224622	    0.0982584	     -0.64352
 9	1	21999	5	  1	2	   0.060971	       80	    223.2	    303.2	 0.02772759	 34.380227	141.93379	126.64596	    -2.75576	     3.83414	   0.300092	   -0.232528	   0.1798962	     2.18264	    -0.78846	   0.4716806	    0.153084	  -0.1177168	    -0.573114	       3.0457	    0.7717804	    -0.079441	   0.06215762
 9	1	29199	5	  1	2	  0.1950558	      308	    210.8	    518.8	  0.1825205	 293.40075	238.61098	473.62559	    -2.73102	    0.121683	    4.00672	   0.0912298	   -0.125965	     1.81462	   -0.074734	  -0.5214434	 -0.09145308	 -0.05940528	    -0.916408	   0.04694605	     3.485266	  -0.00022142	    -0.185378
 9	1	29919	5	  1	2	   0.433118	   1025.6	    473.6	   1499.2	  0.3369262	 901.13085	321.94844	1195.3247	    -3.24632	   0.1543402	    0.51672	     1.71306	   0.4589664	     2.57902	  -0.1053298	   0.3363207	   -0.663152	  -0.2475392	    -0.667282	   0.04899908	    0.8530336	     1.049928	    0.2114626
 9	1	29991	5	  1	2	  0.3397046	    234.4	    328.4	    562.8	  0.3448604	 200.60608	168.66772	355.79095	    -2.85328	  0.03171816	  0.1265082	  -0.1786674	     1.65098	     2.25136	  0.03235022	   0.1989886	    0.365588	   -0.427442	     -0.60197	   0.06405518	    0.3255108	     0.186897	      1.22354
 9	1	91299	5	  1	2	  0.0737722	     90.8	    322.8	    413.6	 0.06241852	 38.251797	108.49516	127.06219	    0.773172	     2.67454	   -3.02664	   -0.214052	    0.094633	   -0.376778	   -0.787678	    2.636364	    0.152812	   -0.123744	     0.396372	      1.88684	   -0.3902294	   -0.0612174	  -0.02908968
 9	1	91929	5	  1	2	   0.616465	   1363.6	    532.8	   1896.4	  0.3779775	 1202.8154	198.54773	1264.8885	     0.31667	      3.4316	  -0.406228	    -2.03574	  -0.1336381	   -0.194454	    -0.52701	     0.43321	     1.99638	   0.1335426	    0.1222678	      2.90462	   0.02697263	   -0.0393772	-8.917904e-05
 9	1	91992	3	0.6	2	   1.190007	     3090	      318	     3408	  0.3567648	 4311.3307	271.26371	 4572.591	      0.6247	      2.9367	   0.059416	 0.008242667	   -1.773433	  -0.1569367	  -0.7903833	    0.439562	     0.43243	      1.4754	    0.4677267	     2.146367	    0.4989807	      0.44066	   -0.2980567
 9	1	92199	5	  1	2	   0.904968	   1792.8	    532.4	   2325.2	  0.2353996	 1532.0356	340.07764	1861.6211	   0.1925526	    -2.64318	    3.66516	  -0.0935334	   -0.150754	  -0.2089724	      2.6436	  -0.6014278	   0.1081988	     0.15022	  -0.01642029	  0.000344462	      3.06374	      0.01468	-0.0004784076
 9	1	92919	5	  1	2	  0.2130304	    195.6	    502.8	    698.4	  0.2547775	   188.151	436.23984	615.41921	     0.49983	    -3.13016	   0.787256	     1.67916	    0.527438	   -0.846806	      3.1296	  -0.5459814	    -1.09794	   -0.578358	   -0.3469826	 -0.000522872	     0.241297	       0.5812	    -0.050915
 9	1	92991	5	  1	2	   0.171678	      188	      392	      580	 0.09444958	 212.63584	421.86965	631.87499	    0.398184	    -3.20382	   0.253866	   0.1666848	     1.83236	  -0.1456946	     3.20418	   0.1691126	   -0.258602	    -0.30214	      0.25244	  0.000309592	    0.4229716	   -0.0918968	      1.53022
 9	1	99129	5	  1	2	  0.3333338	      520	      210	      730	  0.3047972	 564.04432	 69.75672	551.77532	    0.792794	   0.0479346	    2.78622	    -2.06816	  -0.1698824	    0.048391	  -0.0339086	  -0.6325046	     1.90746	   0.1693598	     0.841188	   0.01397253	     2.153724	    -0.160746	 -0.000475588
 9	1	99192	4	0.8	2	  0.2231255	      306	    446.5	    752.5	  0.2348641	 149.10399	456.69647	521.36583	   -0.294025	   0.2409525	     3.9467	   -0.076009	   -2.174975	  -0.0102205	    -0.18865	  -0.7925988	   0.1648193	     1.89145	   -0.3042325	   0.05232975	     3.154078	    0.0887915	   -0.2835075
 9	1	99219	5	  1	2	  0.3930212	    282.4	    262.4	    544.8	  0.5553597	 300.31117	195.31206	453.30255	    0.589296	    -0.08538	   -4.05888	      1.9994	   0.2016648	  -0.4500506	   0.0852596	    3.725426	   -0.679776	  -0.0062362	     0.139234	-0.0001456396	   -0.3334684	      1.31958	    0.1954428
 9	1	99291	5	  1	2	  0.2868102	    669.6	    432.8	   1102.4	  0.2672183	 694.92791	 249.9504	 865.7048	   -0.194426	  -0.1520654	   -3.46092	   -0.342798	     1.91218	    -0.02125	   0.0491572	     3.18429	    0.228782	   -0.634964	    -0.215646	   -0.1028836	    -0.276592	   -0.1140256	       1.2772
 9	1	99912	5	  1	2	   1.147772	   1581.2	    268.8	     1850	  0.4429266	 1136.3244	260.30982	1213.5749	   0.0134138	   0.5523534	 -0.0969216	     1.78342	    -2.00916	    0.243414	  -0.1755512	    1.124492	   -0.505468	     1.45632	     0.256856	    0.3768173	     1.027558	      1.27796	    -0.552928
 9	1	99921	5	  1	2	  0.5943448	   1278.4	    686.4	   1964.8	  0.3545717	  982.8534	889.70489	1416.5822	   0.0409746	    0.670486	 -0.5235082	    -2.23236	     1.83882	  -0.1155906	   -0.333598	   0.9412982	     2.07176	   -0.263248	   -0.0745962	     0.336902	    0.4177678	    -0.160636	       1.5756
 9	1	22999	5	  1	2	   0.392602	    282.4	    250.4	    532.8	  0.4709464	 343.46004	170.77119	437.20842	    -2.75238	    -3.08248	    0.38362	 -0.01163046	   -0.469208	     2.14554	     3.08252	  0.03113154	  0.01695942	    0.316158	    -0.606874	   5.1231e-05	    0.4147502	  0.005325316	    -0.153012
 9	1	29299	5	  1	2	  0.0848866	    121.2	    278.4	    399.6	  0.0563646	 73.710244	390.26504	458.51369	    -2.66632	  -0.0403318	   -2.77606	   -0.460624	    0.254894	     1.88202	  -0.1501398	    2.499288	    0.232672	   -0.216614	     -0.78433	    -0.190478	   -0.2767444	    -0.227954	    0.0382782
 9	1	29929	5	  1	2	  0.1012604	    163.2	    296.4	    459.6	 0.07055645	 181.43098	249.10399	428.58931	     -2.6682	  0.04685482	 -0.0012012	    -1.68182	  -0.2503181	     1.69252	  0.00699576	    0.802292	     1.19852	   0.0801526	    -0.975618	   0.05385784	    0.8010856	      -0.4833	   -0.1701768
 9	1	29992	5	  1	2	   0.287911	    595.2	    231.6	    826.8	  0.2632337	 755.78912	184.05651	850.25479	    -3.74008	    0.386588	  0.4133476	   -0.546458	    -1.92506	     2.17544	 -0.05342698	   0.5707718	    0.430976	     1.57458	     -1.56466	     0.333136	     0.984102	   -0.1154708	    -0.350542
 9	1	92299	4	0.8	2	  0.4173182	      272	    297.5	    569.5	  0.7849756	 434.71677	197.33136	618.98061	  -0.4804625	     -3.1888	     -3.304	   0.1499945	   0.4408975	    0.281845	    3.189075	    3.303903	    -0.18907	  -0.3876875	      -0.1986	   0.00028891	-1.948733e-05	    -0.039057	   0.05322753
 9	1	92929	5	  1	2	   0.293584	    236.8	      252	    488.8	  0.2403337	 265.79917	98.234414	356.42839	    0.024058	    -3.05052	  0.1257658	     -1.8932	  -0.1379138	   -0.217876	     3.05076	   0.2808304	     1.65108	    0.119434	   -0.1938288	 0.0002375382	    0.4065798	    -0.242182	  -0.01846737
 9	1	92992	5	  1	2	  0.6045136	     1052	    810.4	   1862.4	   0.639417	 1282.7572	955.20825	2210.7014	    -0.41728	    -3.28726	  0.2897944	  -0.1798412	    -1.79516	   0.1267112	     3.28726	    0.195517	   0.1325822	     1.62208	    -0.290552	 -1.05128e-05	    0.4853102	   -0.0472672	    -0.173052
 9	1	99229	5	  1	2	  0.3311766	    338.8	    197.2	      536	  0.3191979	 497.21947	72.409944	476.07562	   0.1831238	  -0.1033016	    -3.3341	    -1.96472	   0.2881972	      -1.198	   -0.238258	    2.591302	    0.998556	   -0.409362	    -1.014864	     -0.34158	   -0.7428138	     -0.96613	   -0.1211564
 9	1	99292	5	  1	2	     0.3776	      388	    311.6	    699.6	  0.2603861	 330.21205	248.43269	571.35698	    0.774012	  0.02472854	   -4.19918	    0.142012	     -2.0497	   -0.416476	 -0.01701808	    3.967808	   -0.178087	     1.75172	     0.357526	  0.007688544	    -0.231356	   -0.0360708	     -0.29797
 9	1	99922	5	  1	2	   0.210051	    159.2	      282	    441.2	  0.1060732	  84.93056	187.25384	242.78633	    -0.40563	   0.1903094	  -0.126832	    -2.46866	     -1.9034	  0.09785568	   0.0412428	    0.877305	     1.77684	     1.55276	    -0.307754	      0.23154	    0.7504498	    -0.691846	    -0.350696
 9	1	11199	5	  1	3	   0.294048	    320.4	    298.8	    619.2	  0.2638541	 445.27834	287.13272	731.28189	     2.49384	     2.98124	    3.30332	  0.02129998	   -0.259098	    -1.49606	   -0.670804	  -0.9485966	     -0.1978	  -0.1587252	     0.997786	      2.31044	     2.354748	    -0.176482	    -0.417836
 9	1	11919	5	  1	3	   0.963168	    448.4	    250.4	    698.8	  0.1683046	 80.515837	199.15522	264.54716	     2.52428	     2.84882	  0.4263326	     1.80516	    0.221576	    -1.53334	   -0.789634	 -0.01393286	    -0.37523	  -0.0820626	     0.990954	       2.0592	    0.4123916	       1.4299	     0.139508
 9	1	11991	4	0.8	3	   1.469825	    944.5	      286	   1230.5	  0.5280216	 289.61296	91.825922	369.03613	    2.683725	     2.85985	 -0.5360725	  -0.1445225	     2.10655	   -1.507975	    -0.75103	   0.5598345	   0.3701288	   -0.430575	     1.175725	      2.10885	   0.02378677	      0.22563	        1.676
 9	1	19119	5	  1	3	    1.30084	   1398.4	    304.8	   1703.2	  0.2612891	 459.28074	245.75435	566.44258	     2.48904	  -0.4897654	    3.62836	     1.59224	  -0.0708108	    -1.32384	   0.4894422	  -0.6454078	    -0.47359	   0.0991762	     1.165232	 -0.000417744	      2.98298	      1.11862	   0.02835831
